path,inflation_instability,output_instability,stress,mean_rate
1301,0.9315108966130007,1.4292336925866687,0.030165854226332337,2.1964285714285716
561,0.9317072459942088,2.389766806884499,0.06111295398007949,2.625
1119,0.9338321035562652,1.7561038821064008,0.03790199557793939,2.482142857142857
216,0.9348293948415647,1.5385239651264029,0.02525559014440924,2.017857142857143
612,0.9352129403649111,1.448218017655347,0.030072025786835852,2.125
659,0.9362783564045507,1.06096814841894,0.020482275284677946,1.6964285714285714
422,0.9382914942510119,1.597253846531403,0.022676361279942506,1.9821428571428572
921,0.9386282208137002,1.100946057604638,0.021164748621764717,1.9464285714285714
1713,0.9398587630720476,1.2426898395315904,0.02186511103123594,1.9107142857142858
312,0.9405351998264774,1.5154399295850098,0.02069602941676768,1.7678571428571428
207,0.9422602108150168,1.313572583279006,0.022961561658116848,1.9107142857142858
1549,0.9427821238594667,1.2188098434136074,0.024318958295484333,2.0892857142857144
599,0.9461355843796012,1.6284347599345843,0.03369388801993858,2.267857142857143
1355,0.9463752077675398,1.560326087461161,0.03114483232576487,2.1964285714285716
1644,0.947998086132474,1.2400117424555008,0.020562711824591188,1.7678571428571428
1024,0.9494801367061456,0.8791405684884313,0.02179237766686864,1.8035714285714286
473,0.9509217701621672,1.0055728050864605,0.020482275284677946,1.5892857142857142
124,0.9518224883724292,1.064716869757162,0.020562675369955912,1.7321428571428572
1253,0.9525831944194091,1.9705996216935167,0.035974253438489694,2.1964285714285716
1187,0.9530083867592184,1.3795173287775802,0.020482275284677946,1.7678571428571428
980,0.956685559304876,1.740496212702332,0.020482275284677946,1.625
1294,0.9573248822818056,1.8105875552678066,0.029124931609901004,2.017857142857143
1703,0.9588433658408129,1.3542449885589884,0.028410896693463385,2.0535714285714284
1066,0.9592166675373466,1.562335701993613,0.034342476410025156,2.4464285714285716
1505,0.9597715712756307,1.9445792692938322,0.02893120659918231,2.0535714285714284
1899,0.9599545024358824,2.522018331743829,0.06644875708773508,2.8035714285714284
1040,0.9614715394006915,2.000699914233502,0.031144999939808272,2.1607142857142856
1215,0.9623624429348521,1.4410725639200717,0.024169973576580524,1.9464285714285714
1529,0.9671164916944345,1.3457416345881432,0.020696032950580676,1.7678571428571428
